"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country"
"E0","26/12/2021","West Ham","Southampton",2,3,"A",0,1,"A","K Friend",11,11,5,6,10,9,10,2,2,3,0,0,"2021/22","England Premier League","England"
"E0","26/12/2021","Aston Villa","Chelsea",1,3,"A",1,1,"D","M Atkinson",8,10,1,4,8,11,2,5,3,1,0,0,"2021/22","England Premier League","England"
"E0","26/12/2021","Brighton","Brentford",2,0,"H",2,0,"H","D England",15,16,5,6,8,10,6,9,1,3,0,0,"2021/22","England Premier League","England"
"E0","27/12/2021","Newcastle","Man United",1,1,"D",1,0,"H","C Pawson",13,13,8,4,11,8,2,4,3,3,0,0,"2021/22","England Premier League","England"
"E0","28/12/2021","Crystal Palace","Norwich",3,0,"H",3,0,"H","P Tierney",19,12,6,3,9,13,8,8,1,2,0,0,"2021/22","England Premier League","England"
"E0","28/12/2021","Southampton","Tottenham",1,1,"D",1,1,"D","A Taylor",9,21,2,11,15,5,3,7,2,2,1,0,"2021/22","England Premier League","England"
"E0","28/12/2021","Watford","West Ham",1,4,"A",1,2,"A","D England",14,13,5,6,12,12,4,5,0,1,0,0,"2021/22","England Premier League","England"
"E0","28/12/2021","Leicester","Liverpool",1,0,"H",0,0,"D","M Oliver",6,21,1,4,8,11,1,12,0,1,0,0,"2021/22","England Premier League","England"
"E0","29/12/2021","Chelsea","Brighton",1,1,"D",1,0,"H","M Dean",11,18,5,6,14,7,10,8,4,1,0,0,"2021/22","England Premier League","England"
"E0","29/12/2021","Brentford","Man City",0,1,"A",0,1,"A","D Coote",6,12,2,3,12,10,3,5,0,0,0,0,"2021/22","England Premier League","England"
"E0","30/12/2021","Man United","Burnley",3,1,"H",3,1,"H","J Moss",18,10,6,3,5,10,7,5,0,0,0,0,"2021/22","England Premier League","England"
"E0","01/01/2022","Arsenal","Man City",1,2,"A",1,0,"H","S Attwell",7,15,2,2,13,5,5,5,3,2,1,0,"2021/22","England Premier League","England"
"E0","01/01/2022","Watford","Tottenham",0,1,"A",0,0,"D","R Jones",6,21,4,9,6,9,3,7,0,1,0,0,"2021/22","England Premier League","England"
"E0","01/01/2022","Crystal Palace","West Ham",2,3,"A",0,3,"A","D England",22,10,6,5,6,16,9,1,0,2,0,0,"2021/22","England Premier League","England"
"E0","02/01/2022","Brentford","Aston Villa",2,1,"H",1,1,"D","C Pawson",10,16,4,5,17,11,3,7,2,2,0,0,"2021/22","England Premier League","England"
"E0","02/01/2022","Everton","Brighton",2,3,"A",0,2,"A","J Brooks",17,12,6,5,5,12,8,5,1,1,0,0,"2021/22","England Premier League","England"
"E0","02/01/2022","Leeds","Burnley",3,1,"H",1,0,"H","P Tierney",22,8,7,2,11,7,9,3,2,1,0,0,"2021/22","England Premier League","England"
"E0","02/01/2022","Chelsea","Liverpool",2,2,"D",2,2,"D","A Taylor",15,10,6,6,5,13,6,7,1,2,0,0,"2021/22","England Premier League","England"
"E0","03/01/2022","Man United","Wolves",0,1,"A",0,0,"D","M Dean",9,19,2,6,9,8,3,8,3,1,0,0,"2021/22","England Premier League","England"
"E0","11/01/2022","Southampton","Brentford",4,1,"H",2,1,"H","S Attwell",12,5,6,4,9,8,5,2,0,1,0,0,"2021/22","England Premier League","England"
"E0","12/01/2022","West Ham","Norwich",2,0,"H",1,0,"H","S Hooper",13,7,5,3,9,8,11,2,0,0,0,0,"2021/22","England Premier League","England"
"E0","14/01/2022","Brighton","Crystal Palace",1,1,"D",0,0,"D","R Jones",19,3,4,1,11,7,9,0,0,2,0,0,"2021/22","England Premier League","England"
"E0","15/01/2022","Man City","Chelsea",1,0,"H",0,0,"D","C Pawson",11,4,6,1,11,6,9,1,0,2,0,0,"2021/22","England Premier League","England"
"E0","15/01/2022","Newcastle","Watford",1,1,"D",0,0,"D","P Tierney",12,18,1,5,13,13,4,6,3,2,0,0,"2021/22","England Premier League","England"
"E0","15/01/2022","Norwich","Everton",2,1,"H",2,0,"H","A Madley",14,12,3,5,12,14,8,8,3,1,0,0,"2021/22","England Premier League","England"
"E0","15/01/2022","Wolves","Southampton",3,1,"H",1,0,"H","M Salisbury",9,13,5,10,13,14,2,10,2,3,0,0,"2021/22","England Premier League","England"
"E0","15/01/2022","Aston Villa","Man United",2,2,"D",0,1,"A","D Coote",13,13,9,6,8,13,3,6,1,2,0,0,"2021/22","England Premier League","England"
"E0","16/01/2022","Liverpool","Brentford",3,0,"H",1,0,"H","J Moss",27,6,13,1,6,6,9,0,0,1,0,0,"2021/22","England Premier League","England"
"E0","16/01/2022","West Ham","Leeds",2,3,"A",1,2,"A","M Dean",15,18,5,5,6,9,4,3,3,2,0,0,"2021/22","England Premier League","England"
"E0","18/01/2022","Brighton","Chelsea",1,1,"D",0,1,"A","K Friend",10,15,2,3,8,5,5,7,1,2,0,0,"2021/22","England Premier League","England"
"E0","19/01/2022","Leicester","Tottenham",2,3,"A",1,1,"D","J Moss",14,27,4,10,6,12,3,8,1,2,0,0,"2021/22","England Premier League","England"
"E0","19/01/2022","Brentford","Man United",1,3,"A",0,0,"D","A Marriner",18,13,8,5,7,9,6,9,0,0,0,0,"2021/22","England Premier League","England"
"E0","21/01/2022","Watford","Norwich",0,3,"A",0,0,"D","M Dean",15,7,4,2,16,11,5,1,0,1,1,0,"2021/22","England Premier League","England"
"E0","22/01/2022","Everton","Aston Villa",0,1,"A",0,1,"A","C Pawson",15,8,1,3,14,16,9,2,5,3,0,0,"2021/22","England Premier League","England"
"E0","22/01/2022","Brentford","Wolves",1,2,"A",0,0,"D","P Bankes",11,7,1,2,6,7,6,3,2,3,0,0,"2021/22","England Premier League","England"
"E0","22/01/2022","Leeds","Newcastle",0,1,"A",0,0,"D","C Kavanagh",13,15,4,3,9,9,6,7,4,2,0,0,"2021/22","England Premier League","England"
"E0","22/01/2022","Man United","West Ham",1,0,"H",0,0,"D","J Moss",18,6,3,1,9,8,3,3,1,1,0,0,"2021/22","England Premier League","England"
"E0","22/01/2022","Southampton","Man City",1,1,"D",1,0,"H","S Hooper",7,20,3,5,13,5,2,11,3,0,0,0,"2021/22","England Premier League","England"
"E0","23/01/2022","Arsenal","Burnley",0,0,"D",0,0,"D","D Coote",20,10,5,1,9,13,12,4,0,2,0,0,"2021/22","England Premier League","England"
"E0","23/01/2022","Crystal Palace","Liverpool",1,3,"A",0,2,"A","K Friend",8,15,5,7,12,10,2,5,4,1,0,0,"2021/22","England Premier League","England"
"E0","23/01/2022","Leicester","Brighton",1,1,"D",0,0,"D","M Atkinson",15,14,5,5,6,8,4,5,0,1,0,0,"2021/22","England Premier League","England"
"E0","23/01/2022","Chelsea","Tottenham",2,0,"H",0,0,"D","P Tierney",15,6,7,3,17,14,10,3,2,1,0,0,"2021/22","England Premier League","England"
"E0","05/02/2022","Burnley","Watford",0,0,"D",0,0,"D","C Pawson",13,11,2,5,16,9,4,7,1,2,0,0,"2021/22","England Premier League","England"
"E0","08/02/2022","Newcastle","Everton",3,1,"H",1,1,"D","A Taylor",20,11,9,3,13,13,6,2,2,3,0,0,"2021/22","England Premier League","England"
"E0","08/02/2022","West Ham","Watford",1,0,"H",0,0,"D","M Atkinson",9,6,3,1,1,6,5,6,1,0,0,0,"2021/22","England Premier League","England"
"E0","08/02/2022","Burnley","Man United",1,1,"D",0,1,"A","M Dean",9,22,3,5,11,10,2,10,2,1,0,0,"2021/22","England Premier League","England"
"E0","09/02/2022","Man City","Brentford",2,0,"H",1,0,"H","D England",15,6,7,2,7,13,9,3,0,0,0,0,"2021/22","England Premier League","England"
"E0","09/02/2022","Norwich","Crystal Palace",1,1,"D",1,0,"H","P Tierney",5,13,1,5,11,15,4,6,1,2,0,0,"2021/22","England Premier League","England"
"E0","09/02/2022","Tottenham","Southampton",2,3,"A",1,1,"D","D Coote",8,23,3,10,7,13,2,8,2,3,0,0,"2021/22","England Premier League","England"
"E0","09/02/2022","Aston Villa","Leeds",3,3,"D",3,2,"H","J Gillett",12,16,4,8,11,9,6,11,1,3,1,0,"2021/22","England Premier League","England"
"E0","10/02/2022","Liverpool","Leicester",2,0,"H",1,0,"H","C Kavanagh",22,5,11,1,11,7,7,6,1,0,0,0,"2021/22","England Premier League","England"
"E0","10/02/2022","Wolves","Arsenal",0,1,"A",0,1,"A","M Oliver",15,12,4,2,12,13,7,4,2,3,0,1,"2021/22","England Premier League","England"
"E0","12/02/2022","Man United","Southampton",1,1,"D",1,0,"H","S Attwell",12,13,8,4,12,13,1,4,4,0,0,0,"2021/22","England Premier League","England"
"E0","12/02/2022","Brentford","Crystal Palace",0,0,"D",0,0,"D","S Hooper",9,6,2,3,10,10,3,9,1,0,0,0,"2021/22","England Premier League","England"
"E0","12/02/2022","Everton","Leeds",3,0,"H",2,0,"H","G Scott",21,7,10,0,8,9,5,3,1,1,0,0,"2021/22","England Premier League","England"
"E0","12/02/2022","Watford","Brighton",0,2,"A",0,1,"A","J Moss",9,11,1,6,16,9,4,5,3,2,0,0,"2021/22","England Premier League","England"
"E0","12/02/2022","Norwich","Man City",0,4,"A",0,1,"A","A Marriner",8,22,3,9,7,8,4,12,0,2,0,0,"2021/22","England Premier League","England"
"E0","13/02/2022","Burnley","Liverpool",0,1,"A",0,1,"A","M Atkinson",8,12,5,4,7,6,5,8,0,1,0,0,"2021/22","England Premier League","England"
"E0","13/02/2022","Newcastle","Aston Villa",1,0,"H",1,0,"H","C Pawson",10,11,2,1,22,15,3,6,3,4,0,0,"2021/22","England Premier League","England"
"E0","13/02/2022","Tottenham","Wolves",0,2,"A",0,2,"A","K Friend",17,11,7,7,13,13,7,3,3,1,0,0,"2021/22","England Premier League","England"
"E0","13/02/2022","Leicester","West Ham",2,2,"D",1,1,"D","M Oliver",13,8,2,3,10,9,5,4,1,2,0,0,"2021/22","England Premier League","England"
"E0","15/02/2022","Man United","Brighton",2,0,"H",0,0,"D","P Bankes",19,10,7,3,8,10,10,2,3,1,0,1,"2021/22","England Premier League","England"
"E0","19/02/2022","West Ham","Newcastle",1,1,"D",1,1,"D","C Kavanagh",11,14,3,3,3,7,3,7,3,3,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Arsenal","Brentford",2,1,"H",0,0,"D","J Moss",24,6,8,2,10,5,14,0,1,1,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Aston Villa","Watford",0,1,"A",0,0,"D","R Jones",20,8,1,4,12,7,10,5,1,2,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Brighton","Burnley",0,3,"A",0,2,"A","K Friend",11,10,1,4,12,12,4,4,1,4,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Crystal Palace","Chelsea",0,1,"A",0,0,"D","D Coote",7,9,0,3,4,20,4,4,1,3,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Liverpool","Norwich",3,1,"H",0,0,"D","M Dean",29,6,8,1,7,8,9,4,0,1,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Southampton","Everton",2,0,"H",0,0,"D","A Madley",19,9,11,0,6,9,4,4,0,2,0,0,"2021/22","England Premier League","England"
"E0","19/02/2022","Man City","Tottenham",2,3,"A",1,1,"D","A Taylor",21,6,4,5,5,7,10,0,0,3,0,0,"2021/22","England Premier League","England"
"E0","20/02/2022","Leeds","Man United",2,4,"A",0,2,"A","P Tierney",16,15,6,9,13,19,3,3,6,3,0,0,"2021/22","England Premier League","England"
"E0","20/02/2022","Wolves","Leicester",2,1,"H",1,1,"D","C Pawson",11,17,3,7,12,9,7,10,4,4,0,0,"2021/22","England Premier League","England"
"E0","23/02/2022","Burnley","Tottenham",1,0,"H",0,0,"D","G Scott",15,12,4,2,8,8,3,7,0,0,0,0,"2021/22","England Premier League","England"
"E0","23/02/2022","Watford","Crystal Palace",1,4,"A",1,2,"A","A Marriner",8,7,1,5,12,9,6,4,2,1,0,0,"2021/22","England Premier League","England"
"E0","23/02/2022","Liverpool","Leeds",6,0,"H",3,0,"H","M Oliver",23,3,15,2,5,11,4,0,0,3,0,0,"2021/22","England Premier League","England"
"E0","24/02/2022","Arsenal","Wolves",2,1,"H",0,1,"A","M Atkinson",26,6,5,2,8,9,5,4,1,1,0,0,"2021/22","England Premier League","England"
"E0","25/02/2022","Southampton","Norwich",2,0,"H",1,0,"H","S Hooper",27,8,9,1,12,9,13,6,1,2,0,0,"2021/22","England Premier League","England"
"E0","26/02/2022","Leeds","Tottenham",0,4,"A",0,3,"A","C Pawson",19,15,3,11,16,11,3,6,4,2,0,0,"2021/22","England Premier League","England"
"E0","26/02/2022","Brentford","Newcastle",0,2,"A",0,2,"A","M Dean",6,26,1,11,9,7,6,6,3,1,1,0,"2021/22","England Premier League","England"
"E0","26/02/2022","Crystal Palace","Burnley",1,1,"D",1,0,"H","J Moss",11,5,4,1,5,17,5,4,0,2,0,0,"2021/22","England Premier League","England"
"E0","26/02/2022","Man United","Watford",0,0,"D",0,0,"D","K Friend",22,10,3,2,2,7,4,3,0,0,0,0,"2021/22","England Premier League","England"
"E0","26/02/2022","Brighton","Aston Villa",0,2,"A",0,1,"A","J Brooks",12,9,1,4,17,11,7,2,4,5,0,0,"2021/22","England Premier League","England"
"E0","26/02/2022","Everton","Man City",0,1,"A",0,0,"D","P Tierney",6,13,2,8,7,14,3,4,3,2,0,0,"2021/22","England Premier League","England"
"E0","27/02/2022","West Ham","Wolves",1,0,"H",0,0,"D","A Taylor",13,14,4,1,8,2,3,5,1,0,0,0,"2021/22","England Premier League","England"
"E0","01/03/2022","Burnley","Leicester",0,2,"A",0,0,"D","C Kavanagh",9,22,2,6,10,13,6,8,1,1,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Leicester","Leeds",1,0,"H",0,0,"D","D Coote",7,19,4,4,9,12,5,10,1,2,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Aston Villa","Southampton",4,0,"H",2,0,"H","P Bankes",14,11,9,1,10,8,4,7,1,1,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Burnley","Chelsea",0,4,"A",0,0,"D","A Marriner",6,11,1,5,12,7,5,2,2,0,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Newcastle","Brighton",2,1,"H",2,0,"H","M Atkinson",10,15,4,4,8,10,4,7,1,1,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Norwich","Brentford",1,3,"A",0,1,"A","A Taylor",15,10,7,6,13,18,5,5,2,5,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Wolves","Crystal Palace",0,2,"A",0,2,"A","A Madley",12,12,5,8,13,8,7,7,0,3,0,0,"2021/22","England Premier League","England"
"E0","05/03/2022","Liverpool","West Ham",1,0,"H",1,0,"H","J Moss",22,13,5,5,7,7,4,6,2,1,0,0,"2021/22","England Premier League","England"
"E0","06/03/2022","Watford","Arsenal",2,3,"A",1,2,"A","C Pawson",13,16,7,4,5,11,1,5,1,2,0,0,"2021/22","England Premier League","England"
"E0","06/03/2022","Man City","Man United",4,1,"H",2,1,"H","M Oliver",24,5,10,2,10,14,9,3,0,1,0,0,"2021/22","England Premier League","England"
"E0","07/03/2022","Tottenham","Everton",5,0,"H",3,0,"H","S Attwell",14,6,7,0,15,10,5,2,2,0,0,0,"2021/22","England Premier League","England"
"E0","10/03/2022","Norwich","Chelsea",1,3,"A",0,2,"A","M Atkinson",9,15,3,7,8,15,3,8,0,2,0,0,"2021/22","England Premier League","England"
"E0","10/03/2022","Southampton","Newcastle",1,2,"A",1,1,"D","K Friend",14,8,5,4,6,7,12,5,1,1,0,0,"2021/22","England Premier League","England"
"E0","10/03/2022","Wolves","Watford",4,0,"H",2,0,"H","D England",10,9,5,0,11,10,5,2,2,2,0,0,"2021/22","England Premier League","England"
"E0","10/03/2022","Leeds","Aston Villa",0,3,"A",0,1,"A","S Hooper",4,15,1,9,17,11,3,5,5,3,0,0,"2021/22","England Premier League","England"
"E0","12/03/2022","Brighton","Liverpool",0,2,"A",0,1,"A","M Dean",8,18,3,9,12,15,7,6,3,1,0,0,"2021/22","England Premier League","England"
"E0","12/03/2022","Brentford","Burnley",2,0,"H",0,0,"D","P Tierney",13,7,4,1,6,10,2,9,1,1,0,1,"2021/22","England Premier League","England"
"E0","12/03/2022","Man United","Tottenham",3,2,"H",2,1,"H","J Moss",10,10,6,3,8,7,4,5,2,1,0,0,"2021/22","England Premier League","England"
"E0","13/03/2022","Chelsea","Newcastle",1,0,"H",0,0,"D","D Coote",8,7,3,2,17,16,7,2,4,3,0,0,"2021/22","England Premier League","England"
"E0","13/03/2022","Everton","Wolves",0,1,"A",0,0,"D","M Oliver",8,14,2,3,13,11,5,2,2,1,1,0,"2021/22","England Premier League","England"
"E0","13/03/2022","Leeds","Norwich",2,1,"H",1,0,"H","S Attwell",13,12,7,4,18,8,6,2,3,1,0,0,"2021/22","England Premier League","England"
"E0","13/03/2022","Southampton","Watford",1,2,"A",1,2,"A","G Scott",13,9,7,5,8,12,11,3,3,2,0,0,"2021/22","England Premier League","England"
"E0","13/03/2022","West Ham","Aston Villa",2,1,"H",0,0,"D","J Gillett",11,13,4,7,9,3,5,7,1,0,0,0,"2021/22","England Premier League","England"
"E0","13/03/2022","Arsenal","Leicester",2,0,"H",1,0,"H","A Taylor",21,6,8,3,8,10,2,6,0,3,0,0,"2021/22","England Premier League","England"
"E0","14/03/2022","Crystal Palace","Man City",0,0,"D",0,0,"D","M Atkinson",7,18,1,4,6,11,2,6,3,1,0,0,"2021/22","England Premier League","England"
"E0","16/03/2022","Brighton","Tottenham",0,2,"A",0,1,"A","R Jones",15,17,0,7,11,9,6,3,2,2,0,0,"2021/22","England Premier League","England"
"E0","16/03/2022","Arsenal","Liverpool",0,2,"A",0,0,"D","A Marriner",9,9,2,3,9,9,1,6,0,1,0,0,"2021/22","England Premier League","England"
"E0","17/03/2022","Everton","Newcastle",1,0,"H",0,0,"D","C Pawson",9,17,3,6,13,11,5,7,2,1,1,0,"2021/22","England Premier League","England"
"E0","18/03/2022","Wolves","Leeds",2,3,"A",2,0,"H","K Friend",14,15,8,6,13,14,2,5,1,4,1,0,"2021/22","England Premier League","England"
"E0","19/03/2022","Aston Villa","Arsenal",0,1,"A",0,1,"A","A Madley",8,10,1,3,13,14,6,5,3,3,0,0,"2021/22","England Premier League","England"
"E0","20/03/2022","Leicester","Brentford",2,1,"H",2,0,"H","D England",12,15,4,6,10,10,2,5,1,2,0,0,"2021/22","England Premier League","England"
"E0","20/03/2022","Tottenham","West Ham",3,1,"H",2,1,"H","A Taylor",17,6,4,1,7,7,5,3,0,1,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Liverpool","Watford",2,0,"H",1,0,"H","S Attwell",20,5,3,2,9,8,9,3,1,1,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Brighton","Norwich",0,0,"D",0,0,"D","S Hooper",31,6,4,0,12,11,11,2,1,1,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Burnley","Man City",0,2,"A",0,2,"A","C Pawson",3,18,1,6,11,6,1,8,1,0,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Chelsea","Brentford",1,4,"A",0,0,"D","A Madley",21,17,8,6,11,7,12,7,0,0,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Leeds","Southampton",1,1,"D",1,0,"H","A Taylor",12,14,3,6,14,7,4,7,1,1,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Wolves","Aston Villa",2,1,"H",2,0,"H","D England",11,15,5,5,15,8,4,9,4,3,0,0,"2021/22","England Premier League","England"
"E0","02/04/2022","Man United","Leicester",1,1,"D",0,0,"D","A Marriner",11,11,5,3,13,6,6,5,2,2,0,0,"2021/22","England Premier League","England"
"E0","03/04/2022","West Ham","Everton",2,1,"H",1,0,"H","M Oliver",11,13,5,2,9,12,2,4,1,1,0,1,"2021/22","England Premier League","England"
"E0","03/04/2022","Tottenham","Newcastle",5,1,"H",1,1,"D","M Atkinson",19,8,6,1,10,7,2,3,2,3,0,0,"2021/22","England Premier League","England"
"E0","04/04/2022","Crystal Palace","Arsenal",3,0,"H",2,0,"H","P Tierney",6,12,5,3,11,15,0,2,0,2,0,0,"2021/22","England Premier League","England"
"E0","06/04/2022","Burnley","Everton",3,2,"H",1,2,"A","M Dean",13,16,4,4,11,16,9,6,2,2,0,0,"2021/22","England Premier League","England"
"E0","08/04/2022","Newcastle","Wolves",1,0,"H",0,0,"D","P Bankes",12,5,4,2,6,13,1,2,1,1,0,0,"2021/22","England Premier League","England"
"E0","09/04/2022","Everton","Man United",1,0,"H",1,0,"H","J Moss",7,12,3,4,4,10,5,7,2,2,0,0,"2021/22","England Premier League","England"
"E0","09/04/2022","Arsenal","Brighton",1,2,"A",0,1,"A","D Coote",20,8,4,3,12,19,11,2,3,4,0,0,"2021/22","England Premier League","England"
"E0","09/04/2022","Southampton","Chelsea",0,6,"A",0,4,"A","K Friend",4,24,1,14,11,10,3,3,1,0,0,0,"2021/22","England Premier League","England"
"E0","09/04/2022","Watford","Leeds",0,3,"A",0,1,"A","A Marriner",8,10,1,5,8,12,3,8,2,0,0,0,"2021/22","England Premier League","England"
"E0","09/04/2022","Aston Villa","Tottenham",0,4,"A",0,1,"A","G Scott",9,11,8,5,12,14,9,3,2,3,0,0,"2021/22","England Premier League","England"
"E0","10/04/2022","Brentford","West Ham",2,0,"H",0,0,"D","M Atkinson",15,5,7,1,2,6,4,6,0,1,0,0,"2021/22","England Premier League","England"
"E0","10/04/2022","Leicester","Crystal Palace",2,1,"H",2,0,"H","R Jones",12,11,3,3,11,12,3,4,1,1,0,0,"2021/22","England Premier League","England"
"E0","10/04/2022","Norwich","Burnley",2,0,"H",1,0,"H","M Oliver",17,18,6,4,12,10,6,7,1,1,0,0,"2021/22","England Premier League","England"
"E0","10/04/2022","Man City","Liverpool",2,2,"D",2,1,"H","A Taylor",11,6,5,4,9,11,4,1,1,4,0,0,"2021/22","England Premier League","England"
"E0","16/04/2022","Tottenham","Brighton",0,1,"A",0,0,"D","C Pawson",5,12,0,5,14,10,4,4,3,3,0,0,"2021/22","England Premier League","England"
"E0","16/04/2022","Man United","Norwich",3,2,"H",2,1,"H","A Madley",20,15,9,4,7,6,6,7,0,0,0,0,"2021/22","England Premier League","England"
"E0","16/04/2022","Southampton","Arsenal",1,0,"H",1,0,"H","P Bankes",9,23,3,6,6,6,6,8,2,1,0,0,"2021/22","England Premier League","England"
"E0","16/04/2022","Watford","Brentford",1,2,"A",0,1,"A","S Hooper",17,16,4,5,11,9,6,5,2,1,0,0,"2021/22","England Premier League","England"
"E0","17/04/2022","Newcastle","Leicester",2,1,"H",1,1,"D","J Gillett",16,8,7,2,10,10,3,5,2,2,0,0,"2021/22","England Premier League","England"
"E0","17/04/2022","West Ham","Burnley",1,1,"D",0,1,"A","P Tierney",21,9,8,1,9,10,13,4,2,2,0,0,"2021/22","England Premier League","England"
"E0","19/04/2022","Liverpool","Man United",4,0,"H",2,0,"H","M Atkinson",14,2,5,1,3,6,10,2,1,2,0,0,"2021/22","England Premier League","England"
"E0","20/04/2022","Chelsea","Arsenal",2,4,"A",2,2,"D","J Moss",11,14,2,4,7,6,6,1,3,1,0,0,"2021/22","England Premier League","England"
"E0","20/04/2022","Everton","Leicester",1,1,"D",0,1,"A","D Coote",13,11,3,3,8,17,5,4,3,1,0,0,"2021/22","England Premier League","England"
"E0","20/04/2022","Newcastle","Crystal Palace",1,0,"H",1,0,"H","T Harrington",13,10,4,2,12,12,2,5,1,1,0,0,"2021/22","England Premier League","England"
"E0","20/04/2022","Man City","Brighton",3,0,"H",0,0,"D","M Dean",17,2,5,1,12,7,7,4,0,3,0,0,"2021/22","England Premier League","England"
"E0","21/04/2022","Burnley","Southampton",2,0,"H",2,0,"H","S Attwell",16,11,6,3,7,7,10,10,2,2,0,0,"2021/22","England Premier League","England"
